Date,Category,Amount,Type,UserType,TotalBudget
20-12-2021,Food & Drink,639.63,Expense,senior_retired,12000
21-12-2021,Entertainment,120.46,Expense,senior_retired,12000
10-12-2021,Entertainment,160.68,Expense,senior_retired,12000
16-12-2021,Entertainment,254.56,Expense,senior_retired,12000
27-12-2021,Entertainment,131.92,Expense,senior_retired,12000
25-12-2021,Entertainment,122.35,Expense,senior_retired,12000
15-12-2021,Travel,1024.31,Expense,senior_retired,12000
02-12-2021,Travel,1024.72,Expense,senior_retired,12000
19-12-2021,Travel,1147.6,Expense,senior_retired,12000
03-12-2021,Health & Fitness,617.82,Expense,senior_retired,12000
05-12-2021,Health & Fitness,623.69,Expense,senior_retired,12000
04-12-2021,Health & Fitness,605.89,Expense,senior_retired,12000
28-12-2021,Health & Fitness,936.56,Expense,senior_retired,12000
22-12-2021,Utilities,1171.92,Expense,senior_retired,12000
09-12-2021,Utilities,1030.68,Expense,senior_retired,12000
01-12-2021,Utilities,1174.27,Expense,senior_retired,12000
18-12-2021,Personal Care,107.38,Expense,senior_retired,12000
24-12-2021,Personal Care,101.95,Expense,senior_retired,12000
04-12-2021,Personal Care,194.54,Expense,senior_retired,12000
16-12-2021,Personal Care,98.67,Expense,senior_retired,12000
16-12-2021,Personal Care,92.42,Expense,senior_retired,12000
15-12-2021,Rent,410.99,Expense,senior_retired,12000
15-12-2021,Rent,404.26,Expense,senior_retired,12000
23-01-2022,Food & Drink,1347.12,Expense,senior_retired,12000
24-01-2022,Food & Drink,721.78,Expense,senior_retired,12000
09-01-2022,Food & Drink,1033.82,Expense,senior_retired,12000
25-01-2022,Food & Drink,1026.29,Expense,senior_retired,12000
15-01-2022,Entertainment,59.41,Expense,senior_retired,12000
13-01-2022,Entertainment,111.8,Expense,senior_retired,12000
16-01-2022,Entertainment,109.58,Expense,senior_retired,12000
06-01-2022,Entertainment,91.02,Expense,senior_retired,12000
06-01-2022,Entertainment,63.89,Expense,senior_retired,12000
02-01-2022,Travel,358.83,Expense,senior_retired,12000
26-01-2022,Travel,422.82,Expense,senior_retired,12000
17-01-2022,Travel,438.51,Expense,senior_retired,12000
09-01-2022,Health & Fitness,1003.67,Expense,senior_retired,12000
22-01-2022,Health & Fitness,1450.06,Expense,senior_retired,12000
27-01-2022,Health & Fitness,1117.49,Expense,senior_retired,12000
19-01-2022,Utilities,1365.14,Expense,senior_retired,12000
13-01-2022,Utilities,1457.34,Expense,senior_retired,12000
14-01-2022,Personal Care,115.78,Expense,senior_retired,12000
25-01-2022,Personal Care,115.99,Expense,senior_retired,12000
23-01-2022,Personal Care,206.07,Expense,senior_retired,12000
08-01-2022,Personal Care,168.63,Expense,senior_retired,12000
06-01-2022,Rent,321.52,Expense,senior_retired,12000
13-01-2022,Rent,313.49,Expense,senior_retired,12000
25-01-2022,Rent,261.26,Expense,senior_retired,12000
19-02-2022,Food & Drink,531.38,Expense,senior_retired,12000
07-02-2022,Food & Drink,508.81,Expense,senior_retired,12000
09-02-2022,Food & Drink,554.57,Expense,senior_retired,12000
27-02-2022,Food & Drink,1149.57,Expense,senior_retired,12000
16-02-2022,Food & Drink,581.18,Expense,senior_retired,12000
21-02-2022,Entertainment,70.76,Expense,senior_retired,12000
19-02-2022,Entertainment,123.12,Expense,senior_retired,12000
17-02-2022,Entertainment,61.27,Expense,senior_retired,12000
05-02-2022,Entertainment,122.3,Expense,senior_retired,12000
01-02-2022,Entertainment,79.36,Expense,senior_retired,12000
25-02-2022,Travel,380.41,Expense,senior_retired,12000
14-02-2022,Travel,415.19,Expense,senior_retired,12000
17-02-2022,Travel,365.64,Expense,senior_retired,12000
08-02-2022,Travel,415.08,Expense,senior_retired,12000
16-02-2022,Health & Fitness,902.21,Expense,senior_retired,12000
07-02-2022,Health & Fitness,1636.16,Expense,senior_retired,12000
13-02-2022,Utilities,1018.44,Expense,senior_retired,12000
17-02-2022,Utilities,1218.4,Expense,senior_retired,12000
11-02-2022,Utilities,889.79,Expense,senior_retired,12000
16-02-2022,Personal Care,210.83,Expense,senior_retired,12000
21-02-2022,Personal Care,221.21,Expense,senior_retired,12000
25-02-2022,Personal Care,148.57,Expense,senior_retired,12000
20-02-2022,Personal Care,208.25,Expense,senior_retired,12000
13-02-2022,Rent,126.57,Expense,senior_retired,12000
03-02-2022,Rent,144.89,Expense,senior_retired,12000
10-02-2022,Rent,122.0,Expense,senior_retired,12000
23-02-2022,Rent,94.15,Expense,senior_retired,12000
20-02-2022,Rent,145.2,Expense,senior_retired,12000
07-03-2022,Food & Drink,1470.04,Expense,senior_retired,12000
16-03-2022,Food & Drink,1545.25,Expense,senior_retired,12000
27-03-2022,Entertainment,190.95,Expense,senior_retired,12000
26-03-2022,Entertainment,117.73,Expense,senior_retired,12000
22-03-2022,Entertainment,149.73,Expense,senior_retired,12000
07-03-2022,Entertainment,185.82,Expense,senior_retired,12000
03-03-2022,Entertainment,172.51,Expense,senior_retired,12000
02-03-2022,Travel,1312.94,Expense,senior_retired,12000
05-03-2022,Travel,1417.87,Expense,senior_retired,12000
18-03-2022,Health & Fitness,969.5,Expense,senior_retired,12000
21-03-2022,Health & Fitness,1188.51,Expense,senior_retired,12000
09-03-2022,Health & Fitness,1114.87,Expense,senior_retired,12000
06-03-2022,Utilities,557.21,Expense,senior_retired,12000
28-03-2022,Utilities,629.16,Expense,senior_retired,12000
28-03-2022,Utilities,866.25,Expense,senior_retired,12000
18-03-2022,Utilities,791.82,Expense,senior_retired,12000
09-03-2022,Personal Care,262.38,Expense,senior_retired,12000
10-03-2022,Personal Care,458.13,Expense,senior_retired,12000
03-03-2022,Rent,391.44,Expense,senior_retired,12000
28-03-2022,Rent,349.92,Expense,senior_retired,12000
10-04-2022,Food & Drink,1363.86,Expense,senior_retired,12000
21-04-2022,Food & Drink,2537.15,Expense,senior_retired,12000
21-04-2022,Entertainment,489.4,Expense,senior_retired,12000
19-04-2022,Entertainment,400.24,Expense,senior_retired,12000
22-04-2022,Travel,333.16,Expense,senior_retired,12000
01-04-2022,Travel,455.63,Expense,senior_retired,12000
15-04-2022,Travel,430.35,Expense,senior_retired,12000
09-04-2022,Travel,557.78,Expense,senior_retired,12000
17-04-2022,Travel,469.25,Expense,senior_retired,12000
15-04-2022,Health & Fitness,873.54,Expense,senior_retired,12000
01-04-2022,Health & Fitness,980.13,Expense,senior_retired,12000
19-04-2022,Health & Fitness,982.99,Expense,senior_retired,12000
28-04-2022,Health & Fitness,886.8,Expense,senior_retired,12000
04-04-2022,Health & Fitness,763.6,Expense,senior_retired,12000
03-04-2022,Utilities,1207.27,Expense,senior_retired,12000
11-04-2022,Utilities,1187.56,Expense,senior_retired,12000
12-04-2022,Utilities,906.21,Expense,senior_retired,12000
22-04-2022,Personal Care,359.84,Expense,senior_retired,12000
05-04-2022,Personal Care,491.51,Expense,senior_retired,12000
02-04-2022,Rent,96.21,Expense,senior_retired,12000
27-04-2022,Rent,131.88,Expense,senior_retired,12000
02-04-2022,Rent,87.04,Expense,senior_retired,12000
05-04-2022,Rent,105.33,Expense,senior_retired,12000
03-04-2022,Rent,180.15,Expense,senior_retired,12000
07-05-2022,Food & Drink,1186.52,Expense,senior_retired,12000
21-05-2022,Food & Drink,1312.95,Expense,senior_retired,12000
28-05-2022,Food & Drink,1151.51,Expense,senior_retired,12000
22-05-2022,Food & Drink,1435.48,Expense,senior_retired,12000
05-05-2022,Entertainment,148.76,Expense,senior_retired,12000
19-05-2022,Entertainment,135.75,Expense,senior_retired,12000
16-05-2022,Entertainment,239.76,Expense,senior_retired,12000
21-05-2022,Entertainment,245.69,Expense,senior_retired,12000
27-05-2022,Travel,868.6,Expense,senior_retired,12000
16-05-2022,Travel,650.01,Expense,senior_retired,12000
15-05-2022,Health & Fitness,2556.33,Expense,senior_retired,12000
16-05-2022,Health & Fitness,2398.15,Expense,senior_retired,12000
10-05-2022,Utilities,626.92,Expense,senior_retired,12000
18-05-2022,Utilities,517.8,Expense,senior_retired,12000
21-05-2022,Utilities,599.66,Expense,senior_retired,12000
08-05-2022,Utilities,454.09,Expense,senior_retired,12000
12-05-2022,Utilities,418.02,Expense,senior_retired,12000
02-05-2022,Personal Care,170.29,Expense,senior_retired,12000
19-05-2022,Personal Care,137.29,Expense,senior_retired,12000
10-05-2022,Personal Care,186.05,Expense,senior_retired,12000
14-05-2022,Personal Care,155.97,Expense,senior_retired,12000
08-05-2022,Personal Care,175.67,Expense,senior_retired,12000
10-05-2022,Rent,118.24,Expense,senior_retired,12000
21-05-2022,Rent,179.79,Expense,senior_retired,12000
07-05-2022,Rent,122.73,Expense,senior_retired,12000
13-05-2022,Rent,159.44,Expense,senior_retired,12000
02-05-2022,Rent,145.12,Expense,senior_retired,12000
15-06-2022,Food & Drink,1224.89,Expense,senior_retired,12000
19-06-2022,Food & Drink,1146.12,Expense,senior_retired,12000
08-06-2022,Food & Drink,1390.43,Expense,senior_retired,12000
02-06-2022,Entertainment,113.6,Expense,senior_retired,12000
24-06-2022,Entertainment,194.62,Expense,senior_retired,12000
15-06-2022,Entertainment,188.51,Expense,senior_retired,12000
18-06-2022,Entertainment,108.94,Expense,senior_retired,12000
11-06-2022,Entertainment,154.93,Expense,senior_retired,12000
04-06-2022,Travel,911.04,Expense,senior_retired,12000
26-06-2022,Travel,1064.37,Expense,senior_retired,12000
01-06-2022,Travel,728.08,Expense,senior_retired,12000
14-06-2022,Travel,814.01,Expense,senior_retired,12000
26-06-2022,Health & Fitness,914.76,Expense,senior_retired,12000
06-06-2022,Health & Fitness,831.31,Expense,senior_retired,12000
24-06-2022,Health & Fitness,665.6,Expense,senior_retired,12000
05-06-2022,Health & Fitness,713.61,Expense,senior_retired,12000
03-06-2022,Utilities,583.23,Expense,senior_retired,12000
12-06-2022,Utilities,384.51,Expense,senior_retired,12000
02-06-2022,Utilities,384.58,Expense,senior_retired,12000
04-06-2022,Utilities,345.03,Expense,senior_retired,12000
16-06-2022,Utilities,498.63,Expense,senior_retired,12000
20-06-2022,Personal Care,115.56,Expense,senior_retired,12000
18-06-2022,Personal Care,177.93,Expense,senior_retired,12000
05-06-2022,Personal Care,192.95,Expense,senior_retired,12000
01-06-2022,Personal Care,160.05,Expense,senior_retired,12000
28-06-2022,Rent,120.12,Expense,senior_retired,12000
09-06-2022,Rent,177.63,Expense,senior_retired,12000
15-06-2022,Rent,173.1,Expense,senior_retired,12000
18-06-2022,Rent,117.77,Expense,senior_retired,12000
09-06-2022,Rent,108.43,Expense,senior_retired,12000
16-07-2022,Food & Drink,1004.82,Expense,senior_retired,12000
19-07-2022,Food & Drink,692.82,Expense,senior_retired,12000
14-07-2022,Food & Drink,1162.57,Expense,senior_retired,12000
12-07-2022,Food & Drink,604.48,Expense,senior_retired,12000
28-07-2022,Food & Drink,1171.87,Expense,senior_retired,12000
11-07-2022,Entertainment,121.21,Expense,senior_retired,12000
19-07-2022,Entertainment,102.47,Expense,senior_retired,12000
17-07-2022,Entertainment,179.61,Expense,senior_retired,12000
14-07-2022,Entertainment,118.51,Expense,senior_retired,12000
06-07-2022,Entertainment,195.22,Expense,senior_retired,12000
28-07-2022,Travel,471.18,Expense,senior_retired,12000
15-07-2022,Travel,797.48,Expense,senior_retired,12000
11-07-2022,Travel,637.62,Expense,senior_retired,12000
18-07-2022,Travel,548.13,Expense,senior_retired,12000
23-07-2022,Travel,401.82,Expense,senior_retired,12000
19-07-2022,Health & Fitness,707.14,Expense,senior_retired,12000
12-07-2022,Health & Fitness,893.69,Expense,senior_retired,12000
14-07-2022,Health & Fitness,860.17,Expense,senior_retired,12000
03-07-2022,Health & Fitness,979.96,Expense,senior_retired,12000
28-07-2022,Utilities,1561.32,Expense,senior_retired,12000
26-07-2022,Utilities,1035.98,Expense,senior_retired,12000
18-07-2022,Personal Care,238.67,Expense,senior_retired,12000
24-07-2022,Personal Care,183.07,Expense,senior_retired,12000
25-07-2022,Personal Care,298.02,Expense,senior_retired,12000
13-07-2022,Rent,468.78,Expense,senior_retired,12000
05-07-2022,Rent,239.05,Expense,senior_retired,12000
21-08-2022,Food & Drink,1446.2,Expense,senior_retired,12000
15-08-2022,Food & Drink,1697.3,Expense,senior_retired,12000
10-08-2022,Food & Drink,1011.16,Expense,senior_retired,12000
10-08-2022,Entertainment,91.46,Expense,senior_retired,12000
07-08-2022,Entertainment,87.31,Expense,senior_retired,12000
17-08-2022,Entertainment,139.26,Expense,senior_retired,12000
19-08-2022,Entertainment,141.57,Expense,senior_retired,12000
21-08-2022,Entertainment,169.53,Expense,senior_retired,12000
09-08-2022,Travel,1583.06,Expense,senior_retired,12000
18-08-2022,Travel,2179.29,Expense,senior_retired,12000
03-08-2022,Health & Fitness,737.12,Expense,senior_retired,12000
27-08-2022,Health & Fitness,729.33,Expense,senior_retired,12000
12-08-2022,Health & Fitness,793.85,Expense,senior_retired,12000
20-08-2022,Health & Fitness,647.36,Expense,senior_retired,12000
06-08-2022,Health & Fitness,480.93,Expense,senior_retired,12000
05-08-2022,Utilities,683.07,Expense,senior_retired,12000
04-08-2022,Utilities,1238.89,Expense,senior_retired,12000
09-08-2022,Utilities,977.33,Expense,senior_retired,12000
14-08-2022,Personal Care,423.08,Expense,senior_retired,12000
24-08-2022,Personal Care,233.87,Expense,senior_retired,12000
11-08-2022,Rent,378.84,Expense,senior_retired,12000
02-08-2022,Rent,284.53,Expense,senior_retired,12000
20-09-2022,Food & Drink,1218.43,Expense,senior_retired,12000
16-09-2022,Food & Drink,732.85,Expense,senior_retired,12000
21-09-2022,Food & Drink,1303.27,Expense,senior_retired,12000
13-09-2022,Food & Drink,1382.02,Expense,senior_retired,12000
19-09-2022,Entertainment,181.05,Expense,senior_retired,12000
07-09-2022,Entertainment,200.73,Expense,senior_retired,12000
13-09-2022,Entertainment,247.68,Expense,senior_retired,12000
12-09-2022,Travel,431.52,Expense,senior_retired,12000
24-09-2022,Travel,746.46,Expense,senior_retired,12000
03-09-2022,Travel,565.32,Expense,senior_retired,12000
17-09-2022,Travel,694.93,Expense,senior_retired,12000
09-09-2022,Health & Fitness,1520.75,Expense,senior_retired,12000
15-09-2022,Health & Fitness,951.55,Expense,senior_retired,12000
04-09-2022,Utilities,582.5,Expense,senior_retired,12000
08-09-2022,Utilities,804.79,Expense,senior_retired,12000
11-09-2022,Utilities,430.56,Expense,senior_retired,12000
14-09-2022,Utilities,891.44,Expense,senior_retired,12000
20-09-2022,Personal Care,105.35,Expense,senior_retired,12000
19-09-2022,Personal Care,166.19,Expense,senior_retired,12000
08-09-2022,Personal Care,99.55,Expense,senior_retired,12000
14-09-2022,Personal Care,112.02,Expense,senior_retired,12000
26-09-2022,Personal Care,101.62,Expense,senior_retired,12000
13-09-2022,Rent,225.04,Expense,senior_retired,12000
10-09-2022,Rent,451.28,Expense,senior_retired,12000
15-10-2022,Food & Drink,2137.4,Expense,senior_retired,12000
20-10-2022,Food & Drink,1240.55,Expense,senior_retired,12000
12-10-2022,Food & Drink,1070.95,Expense,senior_retired,12000
13-10-2022,Entertainment,323.07,Expense,senior_retired,12000
24-10-2022,Entertainment,213.48,Expense,senior_retired,12000
23-10-2022,Entertainment,417.58,Expense,senior_retired,12000
01-10-2022,Travel,464.34,Expense,senior_retired,12000
04-10-2022,Travel,671.92,Expense,senior_retired,12000
21-10-2022,Travel,493.6,Expense,senior_retired,12000
18-10-2022,Travel,650.03,Expense,senior_retired,12000
17-10-2022,Health & Fitness,1236.88,Expense,senior_retired,12000
14-10-2022,Health & Fitness,1065.06,Expense,senior_retired,12000
28-10-2022,Health & Fitness,763.83,Expense,senior_retired,12000
12-10-2022,Utilities,1188.52,Expense,senior_retired,12000
21-10-2022,Utilities,1980.35,Expense,senior_retired,12000
04-10-2022,Personal Care,151.72,Expense,senior_retired,12000
04-10-2022,Personal Care,102.5,Expense,senior_retired,12000
22-10-2022,Personal Care,138.32,Expense,senior_retired,12000
26-10-2022,Personal Care,112.59,Expense,senior_retired,12000
14-10-2022,Personal Care,183.36,Expense,senior_retired,12000
03-10-2022,Rent,299.87,Expense,senior_retired,12000
27-10-2022,Rent,294.9,Expense,senior_retired,12000
26-11-2022,Food & Drink,1768.24,Expense,senior_retired,12000
27-11-2022,Food & Drink,1084.35,Expense,senior_retired,12000
15-11-2022,Food & Drink,1458.03,Expense,senior_retired,12000
16-11-2022,Food & Drink,982.33,Expense,senior_retired,12000
08-11-2022,Entertainment,251.48,Expense,senior_retired,12000
10-11-2022,Entertainment,279.68,Expense,senior_retired,12000
06-11-2022,Entertainment,151.65,Expense,senior_retired,12000
08-11-2022,Entertainment,229.71,Expense,senior_retired,12000
21-11-2022,Travel,433.8,Expense,senior_retired,12000
08-11-2022,Travel,535.68,Expense,senior_retired,12000
03-11-2022,Travel,636.92,Expense,senior_retired,12000
17-11-2022,Health & Fitness,734.2,Expense,senior_retired,12000
28-11-2022,Health & Fitness,1122.4,Expense,senior_retired,12000
22-11-2022,Health & Fitness,1047.75,Expense,senior_retired,12000
01-11-2022,Utilities,1189.33,Expense,senior_retired,12000
26-11-2022,Utilities,1081.29,Expense,senior_retired,12000
19-11-2022,Personal Care,346.78,Expense,senior_retired,12000
19-11-2022,Personal Care,443.5,Expense,senior_retired,12000
13-11-2022,Rent,131.29,Expense,senior_retired,12000
04-11-2022,Rent,107.66,Expense,senior_retired,12000
06-11-2022,Rent,163.19,Expense,senior_retired,12000
23-11-2022,Rent,141.61,Expense,senior_retired,12000
25-12-2022,Food & Drink,3180.59,Expense,senior_retired,12000
13-12-2022,Food & Drink,1836.25,Expense,senior_retired,12000
28-12-2022,Entertainment,234.45,Expense,senior_retired,12000
07-12-2022,Entertainment,268.07,Expense,senior_retired,12000
01-12-2022,Entertainment,461.75,Expense,senior_retired,12000
13-12-2022,Travel,1385.18,Expense,senior_retired,12000
25-12-2022,Travel,1393.37,Expense,senior_retired,12000
19-12-2022,Travel,779.82,Expense,senior_retired,12000
23-12-2022,Health & Fitness,629.8,Expense,senior_retired,12000
18-12-2022,Health & Fitness,529.56,Expense,senior_retired,12000
